Month,Airline ID,Port_Country,Passengers_In,Passengers_Out,Freight_In_(tonnes),Freight_Out_(tonnes),Mail_In_(tonnes),Mail_Out_(tonnes)
Sep-85,1355,Singapore,3920.0,2503.0,97.7,213.2,0.0,0.0
Sep-85,1572,Singapore,3920.0,2503.0,97.7,213.2,0.0,0.0
Sep-85,1355,UK,9149.0,5429.0,336.5,96.2,0.0,0.0
Sep-85,1572,UK,9149.0,5429.0,336.5,96.2,0.0,0.0
Sep-85,1355,United Arab Emirates,279.0,273.0,0.1,65.6,0.0,0.0
Sep-85,1572,United Arab Emirates,279.0,273.0,0.1,65.6,0.0,0.0
Sep-85,1881,Fiji,719.0,578.0,16.479,50.941,0.0,0.0
Sep-85,1881,New Zealand,2641.0,2565.0,82.721,210.331,0.0,0.0
Sep-85,1881,USA,4380.0,2984.0,273.248,226.779,0.0,0.0
Sep-85,2520,Indonesia,9108.0,7710.0,282.738,186.282,0.0,0.0
Sep-85,2987,Japan,4480.0,3899.0,184.233,158.073,0.0,0.0
Sep-85,3090,Netherlands,1151.0,674.0,28.959,4.573,0.0,0.0
Sep-85,3090,Sri Lanka,348.0,225.0,0.933,3.568,0.0,0.0
Sep-85,3090,United Arab Emirates,35.0,25.0,0.2,62.407,0.0,0.0
Sep-85,3378,Malaysia,6811.0,5225.0,318.041,464.116,1.903,0.449
Sep-85,3952,Philippines,4173.0,3304.0,220.755,75.811,0.0,0.0
Sep-85,4013,Vanuatu,0.0,0.0,0.0,1.065,0.0,0.0
Sep-85,4013,Western Samoa,213.0,206.0,0.065,0.745,0.0,0.0
Sep-85,4255,Brunei,147.0,211.0,0.42,20.256,0.0,0.0
Sep-85,4435,Singapore,16437.0,12008.0,659.715,701.563,0.0,0.0
Sep-85,4305,Mauritius,245.0,188.0,10.193,0.928,0.0,0.0
Sep-85,4305,South Africa,1186.0,1026.0,25.879,22.965,0.0,0.0
Sep-85,4940,Thailand,5829.0,5236.0,213.877,184.356,0.0,0.0
Oct-85,751,China,532.0,197.0,16.809,6.108,0.0,0.0
Oct-85,345,New Zealand,23779.0,21359.0,1182.912,839.841,1.428,0.44
Oct-85,328,Papua New Guinea,2333.0,1616.0,17.011,72.641,0.0,0.0
Oct-85,879,Fiji,6043.0,5160.0,23.421,96.7,0.0,0.0
Oct-85,879,Solomon Islands,553.0,522.0,1.552,12.436,0.0,0.0
Oct-85,879,Vanuatu,129.0,123.0,0.245,2.458,0.0,0.0
Oct-85,524,Vanuatu,421.0,485.0,1.055,7.563,0.0,0.0
Oct-85,596,Italy,2937.0,932.0,83.047,61.277,0.0,0.0
Oct-85,596,Singapore,392.0,213.0,15.881,54.332,0.0,0.0
Oct-85,596,Thailand,171.0,159.0,16.849,15.265,0.0,0.0
Oct-85,1355,India,120.0,72.0,0.9,7.2,0.0,0.0
Oct-85,1572,India,120.0,72.0,0.9,7.2,0.0,0.0
Oct-85,1355,New Zealand,2329.0,2093.0,74.6,40.6,0.0,0.0
Oct-85,1572,New Zealand,2329.0,2093.0,74.6,40.6,0.0,0.0
Oct-85,1355,Oman,335.0,207.0,1.7,77.4,0.0,0.0
Oct-85,1572,Oman,335.0,207.0,1.7,77.4,0.0,0.0
Oct-85,1355,Singapore,4314.0,2586.0,85.2,180.7,0.0,0.0
Oct-85,1572,Singapore,4314.0,2586.0,85.2,180.7,0.0,0.0
Oct-85,1355,UK,7859.0,3913.0,381.4,109.0,0.0,0.0
Oct-85,1572,UK,7859.0,3913.0,381.4,109.0,0.0,0.0
Oct-85,1355,United Arab Emirates,311.0,125.0,1.9,108.1,0.0,0.0
Oct-85,1572,United Arab Emirates,311.0,125.0,1.9,108.1,0.0,0.0
Oct-85,1881,Fiji,659.0,563.0,21.303,42.564,0.0,0.0
Oct-85,1881,New Zealand,2744.0,2696.0,80.217,243.413,0.0,0.0
Oct-85,1881,USA,4859.0,3851.0,239.13,206.817,0.0,0.0
Oct-85,2520,Indonesia,9585.0,6258.0,242.828,219.56,0.0,0.0
Oct-85,2987,Japan,5384.0,4096.0,343.933,417.337,0.0,0.0
Oct-85,3090,Netherlands,1040.0,428.0,29.573,8.942,0.0,0.0
Oct-85,3090,Sri Lanka,324.0,158.0,1.348,2.465,0.0,0.0
Oct-85,3090,United Arab Emirates,83.0,23.0,0.915,56.515,0.0,0.0
Oct-85,3378,Malaysia,7148.0,4947.0,271.93,334.677,1.908,0.214
Oct-85,3952,Philippines,4852.0,3148.0,260.202,96.946,0.0,0.0
Oct-85,4013,Western Samoa,229.0,276.0,0.029,1.813,0.0,0.0
Oct-85,4255,Brunei,216.0,220.0,0.15,23.097,0.0,0.0
Oct-85,4435,Singapore,16821.0,10807.0,708.101,914.718,0.0,0.0
Oct-85,4305,Mauritius,176.0,135.0,5.469,0.318,0.0,0.0
Oct-85,4305,South Africa,828.0,723.0,32.176,19.719,0.0,0.0
Oct-85,4940,Singapore,0.0,426.0,0.0,15.924,0.0,0.0
Oct-85,4940,Thailand,6087.0,3645.0,257.835,163.582,0.0,0.0
Nov-85,751,China,384.0,455.0,8.349,8.101,0.0,0.0
Nov-85,345,New Zealand,25345.0,26053.0,1218.619,905.507,1.374,0.12
Nov-85,328,Papua New Guinea,2328.0,2089.0,23.253,79.56,0.0,0.0
Nov-85,879,Fiji,4924.0,5513.0,22.86,88.14,0.0,0.0
Nov-85,879,Solomon Islands,556.0,502.0,1.662,12.068,0.0,0.0
Nov-85,879,Vanuatu,73.0,75.0,1.117,2.357,0.0,0.0
Nov-85,524,Vanuatu,351.0,420.0,2.9,4.793,0.0,0.0
Nov-85,596,Italy,2356.0,1425.0,84.716,52.855,0.0,0.0
Nov-85,596,Singapore,451.0,396.0,10.489,58.704,0.0,0.0
Nov-85,596,Thailand,211.0,337.0,21.034,12.789,0.0,0.0
Nov-85,1355,India,129.0,158.0,1.5,5.7,0.0,0.0
Nov-85,1572,India,129.0,158.0,1.5,5.7,0.0,0.0
Nov-85,1355,New Zealand,2191.0,2156.0,78.402,50.5,0.0,0.0
Nov-85,1572,New Zealand,2191.0,2156.0,78.402,50.5,0.0,0.0
Nov-85,1355,Oman,315.0,154.0,2.3,91.6,0.0,0.0
Nov-85,1572,Oman,315.0,154.0,2.3,91.6,0.0,0.0
Nov-85,1355,Singapore,3417.0,2964.0,88.1,218.9,0.0,0.0
Nov-85,1572,Singapore,3417.0,2964.0,88.1,218.9,0.0,0.0
Nov-85,1355,UK,6170.0,4754.0,333.6,133.4,0.0,0.0
Nov-85,1572,UK,6170.0,4754.0,333.6,133.4,0.0,0.0
Nov-85,1355,United Arab Emirates,360.0,196.0,1.0,138.5,0.0,0.0
Nov-85,1572,United Arab Emirates,360.0,196.0,1.0,138.5,0.0,0.0
Nov-85,1881,Fiji,692.0,760.0,22.323,57.092,0.0,0.0
Nov-85,1881,New Zealand,3045.0,3046.0,118.547,220.493,0.0,0.0
Nov-85,1881,USA,4035.0,3581.0,174.786,219.642,0.0,0.0
Nov-85,2520,Indonesia,8046.0,6914.0,263.767,243.327,0.0,0.0
Nov-85,2987,Japan,4822.0,4453.0,340.338,333.302,0.0,0.0
Nov-85,3090,Netherlands,979.0,594.0,41.96,10.804,0.0,0.0
Nov-85,3090,Sri Lanka,311.0,225.0,0.597,1.567,0.0,0.0
Nov-85,3090,United Arab Emirates,63.0,75.0,0.897,76.587,0.0,0.0
Nov-85,3378,Malaysia,6487.0,5883.0,159.984,287.385,1.74,0.87
Nov-85,3952,Philippines,4330.0,3694.0,235.675,140.645,0.0,0.0
Nov-85,4013,Western Samoa,168.0,131.0,0.22,0.985,0.0,0.0
Nov-85,4255,Brunei,221.0,236.0,1.048,14.747,0.0,0.0
Nov-85,4435,Singapore,15788.0,13096.0,773.915,1093.788,0.0,0.0
Nov-85,4305,Mauritius,251.0,199.0,9.615,1.123,0.0,0.0
Nov-85,4305,South Africa,1450.0,1386.0,47.196,28.648,0.0,0.0
Nov-85,4940,Singapore,0.0,451.0,0.0,24.135,0.0,0.0
Nov-85,4940,Thailand,5696.0,5178.0,304.406,229.32,0.0,0.0
Dec-85,751,China,192.0,336.0,36.91,6.034,0.0,0.0
Dec-85,345,New Zealand,32142.0,40320.0,1637.91,1156.062,2.698,1.019
Dec-85,328,Papua New Guinea,3225.0,2193.0,32.874,84.325,0.0,0.0
Dec-85,879,Fiji,5174.0,6038.0,41.508,107.609,0.0,0.0
Dec-85,879,Solomon Islands,733.0,803.0,2.392,8.957,0.0,0.0
Dec-85,879,Vanuatu,156.0,193.0,1.108,6.305,0.0,0.0
Dec-85,524,Vanuatu,373.0,436.0,1.003,6.507,0.0,0.0
Dec-85,596,Italy,2065.0,1984.0,86.731,28.652,0.0,0.0
Dec-85,596,Singapore,476.0,519.0,7.69,72.273,0.0,0.0
Dec-85,596,Thailand,201.0,218.0,14.232,10.555,0.0,0.0
Dec-85,1355,India,136.0,223.0,0.9,5.4,0.0,0.0
Dec-85,1572,India,136.0,223.0,0.9,5.4,0.0,0.0
Dec-85,1355,New Zealand,2183.0,2337.0,55.2,50.7,0.0,0.0
Dec-85,1572,New Zealand,2183.0,2337.0,55.2,50.7,0.0,0.0
Dec-85,1355,Oman,205.0,361.0,2.6,81.5,0.0,0.0
Dec-85,1572,Oman,205.0,361.0,2.6,81.5,0.0,0.0
Dec-85,1355,Singapore,2653.0,2652.0,85.6,155.3,0.0,0.0
Dec-85,1572,Singapore,2653.0,2652.0,85.6,155.3,0.0,0.0
Dec-85,1355,Thailand,84.0,175.0,2.0,1.2,0.0,0.0
Dec-85,1572,Thailand,84.0,175.0,2.0,1.2,0.0,0.0
Dec-85,1355,UK,8724.0,7594.0,303.4,172.6,0.0,0.0
Dec-85,1572,UK,8724.0,7594.0,303.4,172.6,0.0,0.0
Dec-85,1355,United Arab Emirates,237.0,355.0,0.0,211.4,0.0,0.0
Dec-85,1572,United Arab Emirates,237.0,355.0,0.0,211.4,0.0,0.0
Dec-85,1881,Fiji,943.0,1082.0,37.401,67.509,0.0,0.0
Dec-85,1881,New Zealand,3764.0,4473.0,159.157,274.453,0.0,0.0
Dec-85,1881,USA,3863.0,4842.0,229.162,269.894,0.0,0.0
Dec-85,2520,Indonesia,8328.0,8551.0,257.11,203.136,0.0,0.0
Dec-85,2987,Japan,4572.0,4493.0,325.395,379.644,0.0,0.0
Dec-85,3090,Netherlands,671.0,902.0,29.41,12.601,0.0,0.0
Dec-85,3090,Sri Lanka,318.0,351.0,0.679,2.426,0.0,0.0
Dec-85,3090,United Arab Emirates,88.0,139.0,0.041,33.535,0.0,0.0
Dec-85,3378,Malaysia,6591.0,7378.0,254.156,274.611,2.864,0.519
Dec-85,3952,Philippines,3472.0,4288.0,187.769,143.304,0.0,0.0
Dec-85,4013,Western Samoa,138.0,316.0,0.187,2.472,0.0,0.0
Dec-85,4255,Brunei,182.0,491.0,0.115,15.726,0.0,0.0
Dec-85,4435,Singapore,17234.0,18446.0,731.883,1186.086,0.0,0.0
Dec-85,4305,Mauritius,34.0,43.0,5.846,0.697,0.0,0.0
Dec-85,4305,South Africa,1319.0,1254.0,36.295,29.149,0.0,0.0
Dec-85,4940,Singapore,0.0,497.0,0.0,32.117,0.0,0.0
Dec-85,4940,Thailand,4733.0,5628.0,265.124,304.188,0.0,0.0
Jan-86,751,China,439.0,393.0,13.014,11.356,0.0,0.0
Jan-86,345,New Zealand,35175.0,29190.0,819.321,612.58,0.317,0.173
Jan-86,328,Papua New Guinea,3282.0,3782.0,17.43,76.28,0.0,0.0
Jan-86,879,Fiji,6431.0,4657.0,15.883,74.727,0.0,0.0
Jan-86,879,Solomon Islands,762.0,824.0,1.89,12.355,0.0,0.0
Jan-86,879,Vanuatu,209.0,127.0,0.378,4.617,0.0,0.0
Jan-86,524,Vanuatu,414.0,224.0,0.021,2.35,0.0,0.0
Jan-86,596,Italy,2146.0,1286.0,61.762,22.029,0.0,0.0
Jan-86,596,Singapore,506.0,488.0,5.958,93.897,0.0,0.0
Jan-86,596,Thailand,286.0,296.0,9.048,10.475,0.0,0.0
Jan-86,1355,India,244.0,55.0,1.1,3.9,0.0,0.0
Jan-86,1572,India,244.0,55.0,1.1,3.9,0.0,0.0
Jan-86,1355,New Zealand,2357.0,2017.0,33.4,37.7,0.0,0.0
Jan-86,1572,New Zealand,2357.0,2017.0,33.4,37.7,0.0,0.0
Jan-86,1355,Oman,307.0,129.0,2.1,90.0,0.0,0.0
Jan-86,1572,Oman,307.0,129.0,2.1,90.0,0.0,0.0
Jan-86,1355,Singapore,4000.0,3207.0,84.9,291.5,0.0,0.0
Jan-86,1572,Singapore,4000.0,3207.0,84.9,291.5,0.0,0.0
Jan-86,1355,Thailand,325.0,210.0,4.6,17.4,0.0,0.0
Jan-86,1572,Thailand,325.0,210.0,4.6,17.4,0.0,0.0
Jan-86,1355,UK,7253.0,5837.0,212.6,92.0,0.0,0.0
Jan-86,1572,UK,7253.0,5837.0,212.6,92.0,0.0,0.0
Jan-86,1355,United Arab Emirates,209.0,207.0,0.6,187.2,0.0,0.0
Jan-86,1572,United Arab Emirates,209.0,207.0,0.6,187.2,0.0,0.0
Jan-86,1881,Fiji,1141.0,833.0,21.915,57.534,0.0,0.0
Jan-86,1881,New Zealand,4528.0,4351.0,74.96,144.991,0.0,0.0
Jan-86,1881,USA,5764.0,3971.0,184.072,187.025,0.0,0.0
Jan-86,2520,Indonesia,10703.0,9290.0,212.374,211.381,0.0,0.0
Jan-86,2987,Japan,4218.0,4041.0,197.273,136.695,0.0,0.0
Jan-86,3090,Netherlands,1335.0,796.0,30.529,14.576,0.0,0.0
Jan-86,3090,Sri Lanka,482.0,384.0,1.755,4.149,0.0,0.0
Jan-86,3090,United Arab Emirates,64.0,74.0,0.0,78.97,0.0,0.0
Jan-86,3378,Malaysia,7237.0,6438.0,212.871,272.845,2.515,1.004
Jan-86,3952,Philippines,4659.0,3426.0,146.057,165.938,0.0,0.0
Jan-86,4013,Western Samoa,411.0,298.0,0.303,4.883,0.0,0.0
Jan-86,4255,Brunei,491.0,210.0,0.318,14.624,0.0,0.0
Jan-86,4435,Singapore,19085.0,16204.0,575.495,1352.322,0.0,0.0
Jan-86,4305,Mauritius,165.0,131.0,9.399,0.315,0.0,0.0
Jan-86,4305,South Africa,1508.0,1163.0,21.176,8.123,0.0,0.0
Jan-86,4940,Singapore,0.0,483.0,0.0,38.307,0.0,0.0
Jan-86,4940,Thailand,6293.0,4552.0,160.399,312.73,0.0,0.0
Feb-86,751,China,311.0,302.0,14.352,2.783,0.0,0.0
Feb-86,345,New Zealand,24350.0,23775.0,1263.021,863.152,0.398,0.228
Feb-86,328,Papua New Guinea,1729.0,2671.0,10.139,86.417,0.0,0.0
Feb-86,879,Fiji,3254.0,2899.0,9.532,57.13,0.0,0.0
Feb-86,879,Solomon Islands,402.0,362.0,1.998,9.585,0.0,0.0
Feb-86,879,Vanuatu,60.0,93.0,0.521,4.919,0.0,0.0
Feb-86,524,Vanuatu,326.0,447.0,0.621,7.173,0.0,0.0
Feb-86,596,Italy,2195.0,1221.0,73.727,22.486,0.0,0.0
Feb-86,596,Singapore,530.0,347.0,6.66,119.506,0.0,0.0
Feb-86,596,Thailand,282.0,207.0,6.65,10.366,0.0,0.0
Feb-86,1355,India,146.0,133.0,0.7,8.0,0.0,0.0
Feb-86,1572,India,146.0,133.0,0.7,8.0,0.0,0.0
Feb-86,1355,New Zealand,1760.0,1674.0,37.4,37.0,0.0,0.0
Feb-86,1572,New Zealand,1760.0,1674.0,37.4,37.0,0.0,0.0
Feb-86,1355,Oman,303.0,194.0,4.1,72.9,0.0,0.0
Feb-86,1572,Oman,303.0,194.0,4.1,72.9,0.0,0.0
Feb-86,1355,Singapore,3160.0,1965.0,91.2,264.3,0.0,0.0
Feb-86,1572,Singapore,3160.0,1965.0,91.2,264.3,0.0,0.0
Feb-86,1355,Thailand,272.0,138.0,6.9,17.6,0.0,0.0
Feb-86,1572,Thailand,272.0,138.0,6.9,17.6,0.0,0.0
Feb-86,1355,UK,5495.0,4741.0,319.9,125.0,0.0,0.0
Feb-86,1572,UK,5495.0,4741.0,319.9,125.0,0.0,0.0
Feb-86,1355,United Arab Emirates,379.0,141.0,0.1,192.3,0.0,0.0
Feb-86,1572,United Arab Emirates,379.0,141.0,0.1,192.3,0.0,0.0
Feb-86,1881,Fiji,773.0,771.0,28.591,64.478,0.0,0.0
Feb-86,1881,New Zealand,3149.0,2941.0,151.624,284.885,0.0,0.0
Feb-86,1881,USA,3595.0,2934.0,217.318,282.57,0.0,0.0
Feb-86,2520,Indonesia,8314.0,6836.0,211.289,295.191,0.0,0.0
Feb-86,2987,Japan,4854.0,3829.0,253.264,291.447,0.0,0.0
Feb-86,3090,Netherlands,728.0,771.0,30.191,8.24,0.0,0.0
Feb-86,3090,Sri Lanka,374.0,143.0,0.345,3.387,0.0,0.0
Feb-86,3090,United Arab Emirates,150.0,51.0,0.043,71.913,0.0,0.0
Feb-86,3378,Malaysia,6712.0,4996.0,261.926,426.739,1.841,1.201
Feb-86,3952,Philippines,3952.0,2685.0,160.986,101.906,0.0,0.0
Feb-86,4013,Western Samoa,180.0,118.0,0.387,1.363,0.0,0.0
Feb-86,4255,Brunei,237.0,142.0,0.401,12.54,0.0,0.0
Feb-86,4435,Singapore,17128.0,12971.0,704.326,1361.471,0.0,0.0
Feb-86,4305,Mauritius,174.0,183.0,10.471,0.956,0.0,0.0
Feb-86,4305,South Africa,1199.0,981.0,34.374,28.574,0.0,0.0
Feb-86,4940,Singapore,0.0,364.0,0.0,47.77,0.0,0.0
Feb-86,4940,Thailand,5200.0,3574.0,173.086,305.014,0.0,0.0
Feb-86,5209,New Zealand,2151.0,1359.0,16.08,77.83,0.0,0.0
Feb-86,5209,USA,2788.0,2093.0,24.35,32.443,0.0,0.0
Mar-86,751,China,428.0,351.0,28.637,4.905,0.0,0.0
Mar-86,345,New Zealand,26898.0,25908.0,1270.033,990.982,0.495,0.205
Mar-86,328,Papua New Guinea,2319.0,2253.0,40.624,110.292,0.0,0.0
Mar-86,879,Fiji,4575.0,5817.0,20.111,89.902,0.0,0.0
Mar-86,879,Solomon Islands,443.0,535.0,2.006,11.563,0.0,0.0
Mar-86,879,Vanuatu,118.0,135.0,1.332,4.362,0.0,0.0
Mar-86,524,Vanuatu,343.0,412.0,1.12,10.506,0.0,0.0
Mar-86,596,Italy,1101.0,1773.0,100.755,24.867,0.0,0.0
Mar-86,596,Singapore,351.0,546.0,18.894,146.244,0.0,0.0
Mar-86,596,Thailand,311.0,244.0,1.709,6.302,0.0,0.0
Mar-86,1355,India,81.0,129.0,1.6,2.7,0.0,0.0
Mar-86,1572,India,81.0,129.0,1.6,2.7,0.0,0.0
Mar-86,1355,New Zealand,2249.0,2321.0,65.3,51.7,0.0,0.0
Mar-86,1572,New Zealand,2249.0,2321.0,65.3,51.7,0.0,0.0
Mar-86,1355,Oman,114.0,311.0,0.7,62.7,0.0,0.0
Mar-86,1572,Oman,114.0,311.0,0.7,62.7,0.0,0.0
Mar-86,1355,Singapore,2244.0,2727.0,97.4,333.7,0.0,0.0
Mar-86,1572,Singapore,2244.0,2727.0,97.4,333.7,0.0,0.0
Mar-86,1355,Sri Lanka,9.0,46.0,0.0,0.2,0.0,0.0
Mar-86,1572,Sri Lanka,9.0,46.0,0.0,0.2,0.0,0.0
Mar-86,1355,Thailand,167.0,280.0,12.8,0.0,0.0,0.0
Mar-86,1572,Thailand,167.0,280.0,12.8,0.0,0.0,0.0
Mar-86,1355,UK,6477.0,7331.0,308.7,116.6,0.0,0.0
Mar-86,1572,UK,6477.0,7331.0,308.7,116.6,0.0,0.0
Mar-86,1355,United Arab Emirates,246.0,155.0,0.4,229.4,0.0,0.0
Mar-86,1572,United Arab Emirates,246.0,155.0,0.4,229.4,0.0,0.0
Mar-86,1881,Fiji,863.0,1091.0,38.283,102.981,0.0,0.0
Mar-86,1881,New Zealand,4515.0,3770.0,122.262,341.255,0.0,0.0
Mar-86,1881,USA,3002.0,5046.0,384.019,355.556,0.0,0.0
Mar-86,2520,Indonesia,7355.0,8640.0,240.283,492.78,0.0,0.0
Mar-86,2987,Japan,4909.0,5218.0,299.984,296.19,0.0,0.0
Mar-86,3090,Netherlands,405.0,912.0,31.402,10.728,0.0,0.0
Mar-86,3090,Sri Lanka,234.0,299.0,0.588,2.732,0.0,0.0
Mar-86,3090,United Arab Emirates,61.0,115.0,0.229,41.187,0.0,0.0
Mar-86,3378,Malaysia,5728.0,6377.0,281.866,443.995,1.944,1.327
Mar-86,3952,Philippines,3648.0,3743.0,177.187,227.782,0.0,0.0
Mar-86,4013,Western Samoa,119.0,106.0,0.692,1.853,0.0,0.0
Mar-86,4255,Brunei,165.0,257.0,0.284,14.941,0.0,0.0
Mar-86,4435,Singapore,16347.0,17548.0,721.503,1547.881,0.0,0.0
Mar-86,4305,Mauritius,167.0,222.0,8.4,1.094,0.0,0.0
Mar-86,4305,South Africa,1266.0,1314.0,25.969,32.964,0.0,0.0
Mar-86,4940,Singapore,0.0,507.0,0.0,62.301,0.0,0.0
Mar-86,4940,Thailand,4471.0,5316.0,256.474,349.552,0.0,0.0
Mar-86,5209,New Zealand,3615.0,3017.0,23.948,129.502,0.0,0.0
Mar-86,5209,USA,3444.0,4379.0,59.921,89.587,0.0,0.0
Apr-86,345,New Zealand,27357.0,26211.0,1002.074,856.129,0.348,0.191
Apr-86,328,Papua New Guinea,2472.0,2468.0,18.367,120.793,0.0,0.0
Apr-86,879,Fiji,4421.0,4497.0,22.378,82.734,0.0,0.0
Apr-86,879,Solomon Islands,597.0,467.0,6.156,5.974,0.0,0.0
Apr-86,879,Vanuatu,168.0,142.0,0.291,7.028,0.0,0.0
Apr-86,596,India,42.0,56.0,0.0,0.572,0.0,0.0
Apr-86,596,Italy,868.0,1844.0,100.918,41.033,0.0,0.0
Apr-86,596,Singapore,283.0,564.0,19.583,93.627,0.0,0.0
Apr-86,1355,India,98.0,61.0,1.4,1.2,0.0,0.0
Apr-86,1572,India,98.0,61.0,1.4,1.2,0.0,0.0
Apr-86,1355,New Zealand,2157.0,1789.0,45.8,52.3,0.0,0.0
Apr-86,1572,New Zealand,2157.0,1789.0,45.8,52.3,0.0,0.0
Apr-86,1355,Oman,86.0,207.0,2.3,71.5,0.0,0.0
Apr-86,1572,Oman,86.0,207.0,2.3,71.5,0.0,0.0
Apr-86,1355,Singapore,1985.0,2909.0,100.1,245.1,0.0,0.0
Apr-86,1572,Singapore,1985.0,2909.0,100.1,245.1,0.0,0.0
Apr-86,1355,Thailand,310.0,218.0,10.3,0.0,0.0,0.0
Apr-86,1572,Thailand,310.0,218.0,10.3,0.0,0.0,0.0
Apr-86,1355,UK,3732.0,8891.0,229.7,166.9,0.0,0.0
Apr-86,1572,UK,3732.0,8891.0,229.7,166.9,0.0,0.0
Apr-86,1355,United Arab Emirates,204.0,238.0,0.6,213.8,0.0,0.0
Apr-86,1572,United Arab Emirates,204.0,238.0,0.6,213.8,0.0,0.0
Apr-86,1881,Fiji,988.0,1118.0,34.136,83.214,0.0,0.0
Apr-86,1881,New Zealand,4608.0,4097.0,64.641,284.764,0.0,0.0
Apr-86,1881,USA,3756.0,4813.0,222.659,218.31,0.0,0.0
Apr-86,2520,Indonesia,6065.0,8022.0,178.483,340.65,0.0,0.0
Apr-86,2987,Japan,5075.0,5147.0,203.353,277.822,0.0,0.0
Apr-86,3090,Netherlands,432.0,966.0,23.998,13.364,0.0,0.0
Apr-86,3090,Sri Lanka,253.0,165.0,0.842,2.289,0.0,0.0
Apr-86,3090,United Arab Emirates,100.0,60.0,0.786,56.213,0.0,0.0
Apr-86,3378,Malaysia,4841.0,6261.0,222.675,401.108,3.688,1.198
Apr-86,3465,Indonesia,9.0,12.0,0.0,0.0,0.0,0.0
Apr-86,3952,Philippines,3528.0,3878.0,145.595,203.7,0.0,0.0
Apr-86,4013,Western Samoa,247.0,204.0,1.378,3.255,0.0,0.0
Apr-86,4255,Brunei,183.0,160.0,0.032,13.8,0.0,0.0
Apr-86,4435,Singapore,13891.0,19737.0,816.169,1467.309,0.0,0.0
Apr-86,4305,Mauritius,154.0,201.0,10.536,2.921,0.0,0.0
Apr-86,4305,South Africa,1235.0,1119.0,26.305,33.817,0.0,0.0
Apr-86,4940,Singapore,0.0,599.0,0.0,47.383,0.0,0.0
Apr-86,4940,Thailand,3739.0,4254.0,195.202,279.247,0.0,0.0
Apr-86,5209,New Zealand,2859.0,2183.0,9.085,119.018,0.0,0.0
Apr-86,5209,USA,3938.0,4628.0,81.808,114.808,0.0,0.0
May-86,345,New Zealand,27693.0,26766.0,1172.324,991.612,0.442,0.257
May-86,328,Papua New Guinea,2014.0,2131.0,21.465,122.048,0.0,0.0
May-86,879,Fiji,4674.0,5004.0,22.145,96.1,0.0,0.0
May-86,879,Solomon Islands,355.0,473.0,2.046,8.998,0.0,0.0
May-86,879,Vanuatu,178.0,164.0,0.734,5.524,0.0,0.0
May-86,596,India,63.0,62.0,0.117,0.327,0.0,0.0
May-86,596,Italy,1011.0,2110.0,97.72,48.634,0.0,0.0
May-86,596,Singapore,291.0,397.0,38.74,87.501,0.0,0.0
May-86,1355,India,102.0,72.0,2.8,5.9,0.0,0.0
May-86,1572,India,102.0,72.0,2.8,5.9,0.0,0.0
May-86,1355,New Zealand,2027.0,1748.0,50.3,60.2,0.0,0.0
May-86,1572,New Zealand,2027.0,1748.0,50.3,60.2,0.0,0.0
May-86,1355,Oman,62.0,207.0,0.5,54.9,0.0,0.0
May-86,1572,Oman,62.0,207.0,0.5,54.9,0.0,0.0
May-86,1355,Singapore,1912.0,2636.0,124.7,202.8,0.0,0.0
May-86,1572,Singapore,1912.0,2636.0,124.7,202.8,0.0,0.0
May-86,1355,Thailand,56.0,107.0,3.6,0.4,0.0,0.0
May-86,1572,Thailand,56.0,107.0,3.6,0.4,0.0,0.0
May-86,1355,UK,3861.0,7115.0,222.5,176.7,0.0,0.0
May-86,1572,UK,3861.0,7115.0,222.5,176.7,0.0,0.0
May-86,1355,United Arab Emirates,166.0,240.0,1.1,215.8,0.0,0.0
May-86,1572,United Arab Emirates,166.0,240.0,1.1,215.8,0.0,0.0
May-86,1881,Fiji,1202.0,1635.0,53.832,89.021,0.0,0.0
May-86,1881,New Zealand,4854.0,3971.0,60.297,303.629,0.0,0.0
May-86,1881,USA,3047.0,4450.0,304.11,236.282,0.0,0.0
May-86,2520,Indonesia,6836.0,7266.0,192.479,353.033,0.0,0.0
May-86,2987,Japan,4152.0,4321.0,231.399,364.523,0.0,0.0
May-86,3090,Netherlands,599.0,1238.0,44.844,16.479,0.0,0.0
May-86,3090,Sri Lanka,298.0,241.0,6.65,3.316,0.0,0.0
May-86,3090,United Arab Emirates,91.0,46.0,0.046,61.613,0.0,0.0
May-86,3378,Malaysia,4373.0,5528.0,224.586,345.139,8.723,1.293
May-86,3465,Indonesia,10.0,20.0,0.0,0.0,0.0,0.0
May-86,3952,Philippines,4150.0,3722.0,150.431,202.313,0.0,0.0
May-86,4013,Western Samoa,347.0,363.0,0.9,4.43,0.0,0.0
May-86,4255,Brunei,223.0,138.0,0.913,17.422,0.0,0.0
May-86,4435,Singapore,14753.0,19990.0,939.965,1441.562,0.0,0.0
May-86,4305,Mauritius,188.0,184.0,16.579,5.864,0.0,0.0
May-86,4305,South Africa,1372.0,1021.0,40.442,27.798,0.0,0.0
May-86,4940,Singapore,0.0,602.0,0.0,43.296,0.0,0.0
May-86,4940,Thailand,4295.0,5298.0,171.004,325.423,0.0,0.0
May-86,5209,New Zealand,3300.0,2198.0,19.025,136.768,0.0,0.0
May-86,5209,USA,3971.0,3942.0,90.684,167.868,0.0,0.0
Jun-86,345,New Zealand,25730.0,25166.0,1111.039,1026.366,0.458,0.279
