Month,Airline,Port_Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Year,Month_num
Jan-20,Virgin Australia,USA,25614,343.441,0,22149,737.211,0,2020,1
Jan-20,Virgin Australia,Vanuatu,2912,5.13,0,2261,2.67,0,2020,1
Jan-20,Virgin Australia,Western Samoa,2077,0.257,0,1511,0.402,0,2020,1
Jan-20,Xiamen Airlines,China,11094,430.909,21.46,10380,412.24,0,2020,1
Feb-20,Air Caledonie International,New Caledonia,3767,4.365,0.285,5836,70.091,9.018,2020,2
Feb-20,Air Canada,Canada,18315,251.177,8.025,15234,307.226,31.765,2020,2
Feb-20,Air Chathams,New Zealand,121,1.179,0,138,0,0,2020,2
Feb-20,Air China,China,1782,24.233,0.889,1997,64.127,0.825,2020,2
Feb-20,Air India,India,8297,191.963,17.824,7349,177.259,0,2020,2
Feb-20,Air Mauritius,Mauritius,1919,69.061,0.192,1428,47.882,0,2020,2
Feb-20,Air New Zealand,Cook Islands,754,0.01,0.044,869,4.69,0,2020,2
Feb-20,Air New Zealand,New Zealand,109664,2814.341,129.912,111076,2165.063,11.319,2020,2
Feb-20,Air Niugini,Papua New Guinea,4734,39.329,0,4642,243.44,0,2020,2
Feb-20,Air Vanuatu,Vanuatu,3289,3.043,2.057,3387,27.488,4.47,2020,2
Feb-20,AirAsia X,Malaysia,39791,811.126,0,24168,1159.095,0,2020,2
Feb-20,All Nippon Airways,Japan,9800,434.113,1.659,8885,650.719,0,2020,2
Feb-20,American Airlines,USA,7092,27.388,26.2,6256,182.864,0,2020,2
Feb-20,Asiana Airlines,Korea,9256,69.05,18.456,7387,214.125,0,2020,2
Feb-20,Batik Air Indonesia,Indonesia,2226,0,0,1528,0,0,2020,2
Feb-20,Beijing Capital Airlines,China,752,0.326,0,662,23.5,0,2020,2
Feb-20,British Airways,Singapore,3054,8.6,0,2412,289.6,0,2020,2
Feb-20,British Airways,UK,4269,272.9,15.6,4192,60.8,0.2,2020,2
Feb-20,Cathay Pacific Airways,Hong Kong (SAR),51765,1988.68,124.694,40001,3090.477,0.743,2020,2
Feb-20,Cebu Pacific Air,Philippines,12238,95.641,0,8053,297.933,0,2020,2
Feb-20,China Airlines,New Zealand,2992,251.369,0,2893,82.102,0,2020,2
Feb-20,China Airlines,Taiwan,17114,302.335,59.97,14650,1047.087,2.424,2020,2
Feb-20,China Eastern Airlines,China,12208,316.88,0,13386,884.226,0,2020,2
Feb-20,China Southern Airlines,China,11792,269.329,45.497,9779,572.666,36.62,2020,2
Feb-20,Citilink Indonesia,Indonesia,2054,16.264,0,1867,11.654,0,2020,2
Feb-20,Delta Air Lines,USA,7461,235.635,12.036,6420,397.119,0,2020,2
Feb-20,Emirates,Hong Kong (SAR),,,,,493.218,0,2020,2
Feb-20,Emirates,New Zealand,6868,241.872,0,7280,143.517,0,2020,2
Feb-20,Emirates,Singapore,8928,23.651,0.346,3176,287.63,0,2020,2
Feb-20,Emirates,United Arab Emirates,94284,3009.263,39.194,69100,3666.774,62.964,2020,2
Feb-20,Emirates,USA,,345.661,0,,,,2020,2
Feb-20,Etihad Airways,United Arab Emirates,43968,822.044,35.04,31399,1194.223,58.622,2020,2
Feb-20,Eva Air,Taiwan,5029,162.392,2.553,4172,211.604,0,2020,2
Feb-20,Federal Express Corporation,China,,,,,2456.532,0,2020,2
Feb-20,Federal Express Corporation,Singapore,,982.993,0,,,,2020,2
Feb-20,Federal Express Corporation,USA,,1077.229,0,,,,2020,2
Feb-20,Fiji Airways,Fiji,13632,322.801,0.013,12903,223.077,4.316,2020,2
Feb-20,Garuda Indonesia,Indonesia,20513,346.395,42.73,14980,1001.769,0,2020,2
Feb-20,Hawaiian Airlines,USA,6843,138.616,0,6327,213.327,0,2020,2
Feb-20,Indonesia AirAsia,Indonesia,11183,5.158,0,9766,0,0,2020,2
Feb-20,Japan Airlines,Japan,10242,326.688,102.916,9385,420.335,0.2,2020,2
Feb-20,Jetstar,Fiji,1637,0.956,0,1451,0.93,0,2020,2
Feb-20,Jetstar,Indonesia,58364,275.476,1.287,54223,13.273,0.815,2020,2
Feb-20,Jetstar,Japan,24308,119.972,11.815,18831,17.968,0,2020,2
Feb-20,Jetstar,Korea,3113,41.803,0.081,2364,0,0,2020,2
Feb-20,Jetstar,New Zealand,31558,3.402,0,33019,7.305,0,2020,2
Feb-20,Jetstar,Singapore,506,0.151,0,51,0,0,2020,2
Feb-20,Jetstar,Thailand,12826,177.438,0.703,10614,76.166,2.046,2020,2
Feb-20,Jetstar,USA,8343,34.801,1.379,7164,20.351,1.96,2020,2
Feb-20,Jetstar,Vietnam,7771,128.162,0,4995,16.748,0,2020,2
Feb-20,Jetstar Asia,Singapore,3217,1.506,0,1783,0.589,0,2020,2
Feb-20,Korean Air,Korea,13128,152.69,76.474,11010,417.928,7.017,2020,2
Feb-20,LATAM Airlines,Chile,5824,64.276,0.018,5787,188.48,27.223,2020,2
Feb-20,LATAM Airlines,New Zealand,2414,44.617,0,2444,69.657,0,2020,2
Feb-20,Malaysia Airlines,Malaysia,52559,1500.494,28.264,35306,1573.512,0,2020,2
Feb-20,Malindo Air,Indonesia,7778,0,0,7629,0,0,2020,2
Feb-20,Malindo Air,Malaysia,8451,0,0,4147,0,0,2020,2
Feb-20,Nauru Airlines,Nauru,627,3.937,0.01,618,50.302,1.071,2020,2
Feb-20,Pacific Air Express,Papua New Guinea,,2.19,0,,21.312,0,2020,2
Feb-20,Philippine Airlines,Philippines,15807,152.485,7.267,11317,356.263,0,2020,2
Feb-20,Polar Air Cargo,China,,,,,29.616,0,2020,2
Feb-20,Polar Air Cargo,Japan,,319.986,0,,75.779,0,2020,2
Feb-20,Polar Air Cargo,Taiwan,,,,,101.7,0,2020,2
Feb-20,Qantas Airways,Chile,6001,23.811,0,5850,8.624,1.205,2020,2
Feb-20,Qantas Airways,China,2663,18.944,0,2764,495.423,82.908,2020,2
Feb-20,Qantas Airways,Fiji,1493,0,0,1257,0.147,0.68,2020,2
Feb-20,Qantas Airways,Hong Kong (SAR),18027,418.946,9.12,11646,991.36,64.282,2020,2
Feb-20,Qantas Airways,Indonesia,13347,232.424,1.098,10953,84.61,0.959,2020,2
Feb-20,Qantas Airways,Japan,32312,300.192,95.194,28327,269.143,52.681,2020,2
Feb-20,Qantas Airways,Malaysia,,,,,127.01,0,2020,2
Feb-20,Qantas Airways,New Caledonia,2489,0.867,0.462,3075,0.966,1.096,2020,2
Feb-20,Qantas Airways,New Zealand,63134,801.83,4.706,65814,933.224,208.873,2020,2
Feb-20,Qantas Airways,Papua New Guinea,3798,0,0,3572,9.021,2.707,2020,2
Feb-20,Qantas Airways,Philippines,5605,146.486,0,5094,183.033,6.761,2020,2
Feb-20,Qantas Airways,Singapore,43701,852.185,42.903,30607,905.756,115.248,2020,2
Feb-20,Qantas Airways,South Africa,5905,157.977,1.72,5671,14.446,2.31,2020,2
Feb-20,Qantas Airways,Thailand,6399,152.342,0.226,5352,152.247,19.08,2020,2
Feb-20,Qantas Airways,UK,10052,220.783,9.652,8641,6.329,47.254,2020,2
Feb-20,Qantas Airways,USA,53604,1589.841,92.248,49067,142.776,198.87,2020,2
Feb-20,Qatar Airways,Qatar,53044,1234.405,84.189,47231,2049.004,18.694,2020,2
Feb-20,Royal Brunei Airlines,Brunei,7460,133.764,0.032,4794,333.738,0,2020,2
Feb-20,Samoa Airways,Western Samoa,1176,1.253,0,937,4.095,0,2020,2
Feb-20,Scoot Tigerair,Singapore,36972,141.675,0,22838,64.282,0,2020,2
Feb-20,Sichuan Airlines,China,902,20.86,0,1348,26.528,0,2020,2
Feb-20,Silk Air,Singapore,5583,12.267,0,4498,5.366,0,2020,2
Feb-20,Singapore Airlines,New Zealand,1579,140.241,0,848,358.552,0,2020,2
Feb-20,Singapore Airlines,Singapore,135894,5735.785,268.919,99898,6988.312,0,2020,2
Feb-20,Solomon Airlines,Solomon Islands,1211,4.24,0,1187,13.9,0,2020,2
Feb-20,South African Airways,South Africa,4559,78.899,0,3430,173.422,0,2020,2
Feb-20,SriLankan Airlines,Sri Lanka,7867,253.795,0.121,5739,310.464,0.001,2020,2
Feb-20,Tasman Cargo Airlines,New Zealand,,548.082,0,,598.438,0,2020,2
Feb-20,Thai AirAsia X,Thailand,3796,10.044,0,2040,2.29,0,2020,2
Feb-20,Thai Airways International,Thailand,37772,1117.913,53.299,31125,1303.56,3.964,2020,2
Feb-20,Tianjin Airlines,China,,,,161,0.72,0,2020,2
Feb-20,United Airlines,USA,20285,354.201,200.049,20113,1036.497,0.21,2020,2
Feb-20,United Parcel Service,China,,,,,571.038,0,2020,2
Feb-20,United Parcel Service,Korea,,,,,362.343,0,2020,2
Feb-20,United Parcel Service,Singapore,,,,,194.292,0,2020,2
Feb-20,United Parcel Service,USA,,1119.695,0,,,,2020,2
Feb-20,Vietnam Airlines,Vietnam,18272,770.354,0.018,10150,631.824,0,2020,2
Feb-20,Virgin Australia,Fiji,7743,19.252,0,7639,13.532,0,2020,2
Feb-20,Virgin Australia,Hong Kong (SAR),5269,149.701,0,3624,335.675,0,2020,2
Feb-20,Virgin Australia,Indonesia,10536,15.957,0,10292,0.151,0,2020,2
Feb-20,Virgin Australia,New Zealand,50055,15.691,0,52646,54.746,0,2020,2
Feb-20,Virgin Australia,Papua New Guinea,918,0,0,919,5.019,0,2020,2
Feb-20,Virgin Australia,Solomon Islands,458,0,0,395,7.132,0,2020,2
Feb-20,Virgin Australia,Tonga,836,1.003,0,817,0.468,0,2020,2
Feb-20,Virgin Australia,USA,18883,469.822,0,16275,734.635,0,2020,2
Feb-20,Virgin Australia,Vanuatu,1418,5.945,0,1435,7.164,0,2020,2
Feb-20,Virgin Australia,Western Samoa,944,0.417,0,988,0.383,0,2020,2
Feb-20,Xiamen Airlines,China,1620,100.322,8.506,827,138.696,0,2020,2
Mar-20,Air Caledonie International,New Caledonia,2153,2.899,0.19,2565,101.781,3.982,2020,3
Mar-20,Air Canada,Canada,13763,260.923,7.739,17140,323.968,25.564,2020,3
Mar-20,Air Chathams,New Zealand,84,1.004,0,95,0,0,2020,3
Mar-20,Air China,China,446,91.462,1.559,2281,94.872,1.611,2020,3
Mar-20,Air India,India,5573,161.359,12.299,5198,117.328,0,2020,3
Mar-20,Air Mauritius,Mauritius,1374,59.448,0.182,1180,25.306,0,2020,3
Mar-20,Air New Zealand,Cook Islands,642,0.005,0.022,514,2.705,0,2020,3
Mar-20,Air New Zealand,New Zealand,74708,2351.175,166.868,69323,1801.932,25.381,2020,3
Mar-20,Air Niugini,Papua New Guinea,3689,37.717,0,3068,250.09,0,2020,3
Mar-20,Air Vanuatu,Vanuatu,2661,1.692,2.017,1927,18.398,2.695,2020,3
Mar-20,AirAsia X,Malaysia,18432,445.173,0,12581,362.793,0,2020,3
Mar-20,All Nippon Airways,Japan,3492,624.216,3.7,6049,858.562,0,2020,3
Mar-20,American Airlines,USA,2999,33.323,13.255,3865,115.621,0,2020,3
Mar-20,Asiana Airlines,Korea,661,28.108,2.044,1577,54.911,0,2020,3
Mar-20,Batik Air Indonesia,Indonesia,947,0,0,649,0,0,2020,3
Mar-20,British Airways,Singapore,1198,56.5,0,1577,342.8,0,2020,3
Mar-20,British Airways,UK,2980,325.1,14.5,5265,103,0.1,2020,3
Mar-20,Cathay Pacific Airways,Hong Kong (SAR),12514,2233.249,77.286,20658,2596.776,2.7,2020,3
Mar-20,Cebu Pacific Air,Philippines,4970,79.075,0,3452,149.887,0,2020,3
Mar-20,China Airlines,New Zealand,1857,130.79,0,1671,32.678,0,2020,3
Mar-20,China Airlines,Taiwan,4957,498.406,71.759,10182,1014.311,2.819,2020,3
Mar-20,China Eastern Airlines,China,1253,865.107,0,12162,917.869,0,2020,3
Mar-20,China Southern Airlines,China,1752,947.728,145.037,12592,604.886,35.554,2020,3
Mar-20,Citilink Indonesia,Indonesia,390,3.079,0,522,4.186,0,2020,3
Mar-20,Delta Air Lines,USA,3888,156.692,11.68,4679,290.464,0,2020,3
Mar-20,Emirates,Hong Kong (SAR),,,,,649.195,0,2020,3
Mar-20,Emirates,New Zealand,4474,179.958,0,4143,59.485,0,2020,3
Mar-20,Emirates,Singapore,2309,55.426,0.441,2059,166.364,0,2020,3
Mar-20,Emirates,United Arab Emirates,64463,2965.216,29.465,64582,2454.732,65.472,2020,3
Mar-20,Etihad Airways,United Arab Emirates,23529,917.12,27.587,26371,892.574,37.846,2020,3
Mar-20,Eva Air,Taiwan,786,186.126,1.434,1141,181.407,0,2020,3
Mar-20,Federal Express Corporation,China,,,,,2342.839,0,2020,3
Mar-20,Federal Express Corporation,Singapore,,1235.227,0,,,,2020,3
Mar-20,Federal Express Corporation,USA,,1179.367,0,,,,2020,3
Mar-20,Fiji Airways,Fiji,10122,285.768,0.002,9199,180.243,4.035,2020,3
Mar-20,Garuda Indonesia,Indonesia,13947,499.771,31.515,11539,946.808,0,2020,3
Mar-20,Hawaiian Airlines,USA,5238,88.693,0,5632,181.506,0,2020,3
Mar-20,Indonesia AirAsia,Indonesia,7614,3.283,0,4778,0,0,2020,3
Mar-20,Japan Airlines,Japan,4062,495.572,96.849,5250,461.307,0.151,2020,3
Mar-20,Jetstar,Fiji,1222,1.035,0,823,0.725,0,2020,3
Mar-20,Jetstar,Indonesia,43696,360.584,1.479,26699,30.756,0.612,2020,3
Mar-20,Jetstar,Japan,10506,85.034,8.861,9518,19.016,0,2020,3
Mar-20,Jetstar,Korea,475,14.551,0.061,423,15.813,0,2020,3
Mar-20,Jetstar,New Zealand,22012,2.348,0,18361,6.281,0,2020,3
Mar-20,Jetstar,Singapore,119,0,0,74,0,0,2020,3
Mar-20,Jetstar,Thailand,7994,215.046,0.527,4897,68.19,1.534,2020,3
Mar-20,Jetstar,USA,1408,8.742,0.006,1173,1.462,0.236,2020,3
Mar-20,Jetstar,Vietnam,5445,136.478,0,3704,36.94,0,2020,3
Mar-20,Jetstar Asia,Singapore,1198,1.318,0,825,0.225,0,2020,3
Mar-20,Kalitta Air,USA,,74.254,0,,,,2020,3
Mar-20,Korean Air,Korea,1452,50.997,21.424,2375,97.426,3.218,2020,3
Mar-20,LATAM Airlines,Chile,4482,36.986,0.018,4303,123.292,6.977,2020,3
Mar-20,LATAM Airlines,New Zealand,1400,81.851,0,1508,103.387,0,2020,3
Mar-20,Malaysia Airlines,Malaysia,28371,1571.686,25.49,19497,1637.585,0,2020,3
Mar-20,Malindo Air,Indonesia,4191,0,0,3938,0,0,2020,3
Mar-20,Malindo Air,Malaysia,1749,0,0,1483,0,0,2020,3
Mar-20,Nauru Airlines,Nauru,367,4.12,0.212,390,55.923,0.265,2020,3
Mar-20,Pacific Air Express,Papua New Guinea,,8.61,0,,52.003,0,2020,3
Mar-20,Philippine Airlines,Philippines,9004,131.86,1.671,4899,211.689,0,2020,3
Mar-20,Polar Air Cargo,Japan,,383.091,0,,85.93,0,2020,3
Mar-20,Polar Air Cargo,Korea,,,,,123.433,0,2020,3
Mar-20,Polar Air Cargo,Taiwan,,,,,70.507,0,2020,3
Mar-20,Qantas Airways,Chile,4537,14.007,0,4470,2.166,1.304,2020,3
Mar-20,Qantas Airways,China,,,,,977.922,21.367,2020,3
Mar-20,Qantas Airways,Fiji,1508,2.31,0,1052,0.183,0.651,2020,3
Mar-20,Qantas Airways,Hong Kong (SAR),5341,951.615,53.146,8907,1063.863,32.522,2020,3
Mar-20,Qantas Airways,Indonesia,9379,206.05,0.601,7604,54.958,1.006,2020,3
Mar-20,Qantas Airways,Japan,13892,304.479,56.334,14167,182.972,52.303,2020,3
Mar-20,Qantas Airways,Korea,,91.702,0,,0,0,2020,3
Mar-20,Qantas Airways,New Caledonia,1567,0.813,0.206,1560,0.472,1.07,2020,3
Mar-20,Qantas Airways,New Zealand,45102,903.039,0.014,35112,864.822,165.049,2020,3
Mar-20,Qantas Airways,Papua New Guinea,2883,0,0,1972,7.261,2.474,2020,3
Mar-20,Qantas Airways,Philippines,3972,118.688,0,2529,29.137,3.976,2020,3
Mar-20,Qantas Airways,Singapore,22166,844.683,28.666,17108,829.576,107.583,2020,3
Mar-20,Qantas Airways,South Africa,6123,163.35,0.817,4653,15.225,2.344,2020,3
Mar-20,Qantas Airways,Taiwan,,,,,124.645,0,2020,3
Mar-20,Qantas Airways,Thailand,5378,182.575,0.148,2957,176.554,18.75,2020,3
Mar-20,Qantas Airways,UK,10002,185.252,26.983,9633,4.505,49.698,2020,3
Mar-20,Qantas Airways,USA,38732,2177.024,73.948,38834,139.144,198.076,2020,3
Mar-20,Qatar Airways,Qatar,34401,1372.941,132.033,52397,1685.507,2.702,2020,3
Mar-20,Royal Brunei Airlines,Brunei,2645,115.971,0.079,2710,262.071,0,2020,3
Mar-20,Samoa Airways,Western Samoa,740,0.089,0,547,5.463,0,2020,3
Mar-20,Scoot Tigerair,Singapore,15912,79.004,0,10672,96.971,0,2020,3
Mar-20,Silk Air,Singapore,2692,9.706,0,2598,2.739,0,2020,3
Mar-20,Singapore Airlines,New Zealand,995,295.593,0,672,375.637,0,2020,3
Mar-20,Singapore Airlines,Singapore,77271,6074.952,167.055,61397,6092.825,0,2020,3
Mar-20,Solomon Airlines,Solomon Islands,1119,2.098,0,677,23.724,0,2020,3
Mar-20,South African Airways,South Africa,2721,42.153,0,2004,97.386,0,2020,3
Mar-20,SriLankan Airlines,Sri Lanka,6277,218.176,0,3898,190.585,0,2020,3
Mar-20,Tasman Cargo Airlines,New Zealand,,723.536,0,,747.957,0,2020,3
Mar-20,Thai AirAsia X,Thailand,2045,28.21,0,1023,6.605,0,2020,3
Mar-20,Thai Airways International,Thailand,28188,1275.682,47.609,20400,1106.346,2.087,2020,3
Mar-20,United Airlines,USA,11448,388.195,142.345,19222,1012.751,2.529,2020,3
Mar-20,United Parcel Service,China,,,,,281.855,0,2020,3
Mar-20,United Parcel Service,Korea,,,,,719.58,0,2020,3
Mar-20,United Parcel Service,Singapore,,,,,262.047,0,2020,3
Mar-20,United Parcel Service,USA,,1278.3,0,,,,2020,3
Mar-20,Vietnam Airlines,Vietnam,10336,558.352,0.393,7418,545.616,0,2020,3
Mar-20,Virgin Australia,Fiji,6351,15,0,4673,11.213,0,2020,3
Mar-20,Virgin Australia,Hong Kong (SAR),84,10.229,0,147,3.46,0,2020,3
Mar-20,Virgin Australia,Indonesia,8739,14.723,0,5998,0.074,0,2020,3
Mar-20,Virgin Australia,New Zealand,39806,16.722,0,31483,38.768,0,2020,3
Mar-20,Virgin Australia,Papua New Guinea,707,0,0,606,7.528,0,2020,3
Mar-20,Virgin Australia,Solomon Islands,280,0,0,269,11.784,0,2020,3
Mar-20,Virgin Australia,Tonga,454,0.404,0,549,0.089,0,2020,3
Mar-20,Virgin Australia,USA,12581,483.132,0,13678,602.193,0,2020,3
Mar-20,Virgin Australia,Vanuatu,1056,3.277,0,749,1.991,0,2020,3
Mar-20,Virgin Australia,Western Samoa,719,0,0,570,0.404,0,2020,3
Mar-20,Xiamen Airlines,China,315,266.462,5.17,2976,267.958,0,2020,3
Apr-20,Air Caledonie International,New Caledonia,8,1.723,0.043,310,47.937,2.081,2020,4
Apr-20,Air Canada,Canada,140,89.964,2.075,1282,75.042,7.815,2020,4
Apr-20,Air China,China,0,872.641,11.486,0,851.558,0,2020,4
Apr-20,Air New Zealand,New Zealand,1459,422.798,57.782,1908,365.456,23.482,2020,4
Apr-20,Air Niugini,Papua New Guinea,207,78.119,0,33,218.855,0,2020,4
Apr-20,AirAsia X,Malaysia,0,35.987,0,0,25.558,0,2020,4
Apr-20,All Nippon Airways,Japan,335,283.015,4.202,2669,276.943,0,2020,4
Apr-20,Asiana Airlines,Korea,0,0,0,2262,60.583,0,2020,4
Apr-20,British Airways,Singapore,36,17.4,0,73,128,0,2020,4
Apr-20,British Airways,UK,198,75.2,3.3,1838,17.4,0,2020,4
Apr-20,Cathay Pacific Airways,Hong Kong (SAR),202,2882.001,47.264,981,2435.835,2.786,2020,4
Apr-20,Cebu Pacific Air,Philippines,0,0,0,359,0,0,2020,4
Apr-20,China Airlines,Taiwan,146,446.675,61.36,1538,500.646,1.428,2020,4
Apr-20,China Eastern Airlines,China,157,461.629,0,1149,802.853,0,2020,4
Apr-20,China Southern Airlines,China,185,833.433,155.339,1794,858.593,0,2020,4
Apr-20,Citilink Indonesia,Indonesia,110,1.553,0,45,0.987,0,2020,4
Apr-20,Delta Air Lines,USA,0,42.365,0,0,0,0,2020,4
Apr-20,Emirates,Hong Kong (SAR),0,0,0,0,582.442,0,2020,4
Apr-20,Emirates,Singapore,0,0,0,0,0,0,2020,4
Apr-20,Emirates,United Arab Emirates,0,2368.516,1.896,0,909.437,1.69,2020,4
Apr-20,Etihad Airways,United Arab Emirates,232,157.396,1.972,60,423.069,5.199,2020,4
Apr-20,Eva Air,Taiwan,0,257.99,0,0,352.567,0,2020,4
Apr-20,Federal Express Corporation,China,0,0,0,0,2344.172,0,2020,4
Apr-20,Federal Express Corporation,Singapore,0,2071.001,0,0,299.838,0,2020,4
Apr-20,Federal Express Corporation,USA,0,1241.342,0,0,0,0,2020,4
Apr-20,Fiji Airways,Fiji,85,138.522,0,220,60.752,0.016,2020,4
Apr-20,Garuda Indonesia,Indonesia,878,104.601,3.492,1332,223.98,0,2020,4
Apr-20,Hainan Airlines,China,0,40.894,0,0,50.135,0,2020,4
Apr-20,Japan Airlines,Japan,0,59.171,1.26,0,59.959,0.204,2020,4
Apr-20,Kalitta Air,Hong Kong (SAR),0,0,0,0,127.43,0,2020,4
Apr-20,Kalitta Air,Korea,0,0,0,0,6.81,0,2020,4
Apr-20,Kalitta Air,Singapore,0,0,0,0,1115.251,0,2020,4
Apr-20,Kalitta Air,USA,0,1541.717,0,0,0,0,2020,4
Apr-20,Korean Air,Korea,0,140.969,0,1758,31.241,1.618,2020,4
Apr-20,LATAM Airlines,Argentina,0,0,0,288,5.949,0,2020,4
Apr-20,LATAM Airlines,Chile,639,24.315,0,1019,42.399,0,2020,4
Apr-20,LATAM Airlines,New Zealand,0,8.823,0,0,0,0,2020,4
Apr-20,Malaysia Airlines,Malaysia,581,1666.674,1.608,1649,1316.412,1.751,2020,4
Apr-20,Nauru Airlines,Nauru,25,16.204,0,36,76.005,0.273,2020,4
Apr-20,Pacific Air Express,Papua New Guinea,0,7.35,0,0,37.707,0,2020,4
Apr-20,Philippine Airlines,Philippines,1576,21.629,0,379,41.603,0,2020,4
Apr-20,Polar Air Cargo,Japan,0,506.753,0,0,323.785,0,2020,4
Apr-20,Polar Air Cargo,Korea,0,0,0,0,41.076,0,2020,4
Apr-20,Qantas Airways,Argentina,181,0,0,65,0,0,2020,4
Apr-20,Qantas Airways,China,0,281.654,21.318,0,847.08,7.169,2020,4
Apr-20,Qantas Airways,Hong Kong (SAR),40,841.632,2.398,149,621.498,9.657,2020,4
Apr-20,Qantas Airways,Korea,0,0,0,0,0,0,2020,4
Apr-20,Qantas Airways,New Zealand,96,557.281,0.213,84,556.854,85.203,2020,4
Apr-20,Qantas Airways,Peru,108,0,0,85,0,0,2020,4
Apr-20,Qantas Airways,South Africa,183,7.506,0,179,0.388,0,2020,4
Apr-20,Qantas Airways,Taiwan,0,0,0,0,104.275,0,2020,4
Apr-20,Qantas Airways,Thailand,0,0,0,0,213.627,0,2020,4
Apr-20,Qantas Airways,UK,307,26.674,6.554,197,1.151,3.471,2020,4
Apr-20,Qantas Airways,USA,217,1645.13,4.972,137,34.356,9.212,2020,4
Apr-20,Qatar Airways,Qatar,6304,1872.652,73.942,30108,1730.018,7.719,2020,4
Apr-20,Royal Brunei Airlines,Brunei,6,30.846,0.062,44,169.406,0,2020,4
Apr-20,Scoot Tigerair,Singapore,72,152.319,0,171,236.424,0,2020,4
Apr-20,Sichuan Airlines,China,0,51.129,0,0,5.355,0,2020,4
Apr-20,Singapore Airlines,New Zealand,0,207.965,0,0,423.109,0,2020,4
Apr-20,Singapore Airlines,Singapore,369,4151.181,2.555,338,1955.787,0,2020,4
Apr-20,Solomon Airlines,Solomon Islands,64,0.858,0,0,4.924,0,2020,4
Apr-20,SriLankan Airlines,Sri Lanka,430,31.062,0,0,12.939,0,2020,4
Apr-20,Tasman Cargo Airlines,New Zealand,0,995.113,0,0,772.947,0,2020,4
Apr-20,Thai Airways International,Thailand,184,16.663,2.164,207,11.005,0,2020,4
Apr-20,United Airlines,USA,1094,589.106,136.836,2241,858.941,57.426,2020,4
Apr-20,United Parcel Service,China,0,0,0,0,69.04,0,2020,4
Apr-20,United Parcel Service,Korea,0,0,0,0,489.224,0,2020,4
Apr-20,United Parcel Service,Singapore,0,0,0,0,209.579,0,2020,4
Apr-20,United Parcel Service,USA,0,1470.883,0,0,0,0,2020,4
Apr-20,Vietnam Airlines,Vietnam,182,363.305,0,0,366.105,0,2020,4
Apr-20,Virgin Australia,Hong Kong (SAR),8,117.921,0,142,66.71,0,2020,4
Apr-20,Virgin Australia,USA,160,46.524,0,211,80.195,0,2020,4
Apr-20,Xiamen Airlines,China,100,291.386,3.829,662,321.116,0,2020,4
May-20,Air Caledonie International,New Caledonia,12,3.176,0.286,95,74.435,2.238,2020,5
May-20,Air Canada,Canada,0,232.762,7.16,0,0,0,2020,5
May-20,Air China,China,0,622.402,11.848,0,426.526,0,2020,5
May-20,Air India,India,1035,13.294,0.345,1547,4.488,0.027,2020,5
May-20,Air New Zealand,New Zealand,3085,993.098,149.654,3555,1000.413,37.795,2020,5
May-20,Air Niugini,Papua New Guinea,292,133.416,0,423,219.633,0,2020,5
May-20,AirAsia X,Malaysia,0,22.962,0,0,18.011,0,2020,5
May-20,All Nippon Airways,Japan,289,194.974,3.054,984,134.379,0,2020,5
May-20,American Airlines,USA,0,85.75,0,0,59.964,0,2020,5
May-20,Asiana Airlines,Korea,942,25.413,0,1069,20.934,0,2020,5
May-20,Beijing Capital Airlines,China,0,9.961,0,0,0,0,2020,5
May-20,Cathay Pacific Airways,Hong Kong (SAR),260,3894.074,31.229,1680,2972.373,0,2020,5
May-20,China Airlines,Taiwan,104,587.649,33.162,1603,855.593,0.468,2020,5
May-20,China Eastern Airlines,China,202,762.861,0,965,781.916,0,2020,5
May-20,China Southern Airlines,China,426,1294.053,98.249,2168,1203.416,0,2020,5
May-20,Citilink Indonesia,Indonesia,62,1.28,0,26,0.474,0,2020,5
May-20,Emirates,Hong Kong (SAR),0,0,0,0,367.787,0,2020,5
May-20,Emirates,New Zealand,0,11.041,0,0,43.547,0,2020,5
May-20,Emirates,Singapore,0,100.35,0,0,0.17,0,2020,5
May-20,Emirates,Thailand,0,0,0,0,21.137,0,2020,5
May-20,Emirates,United Arab Emirates,114,2986.854,15.222,174,1102.202,49.136,2020,5
May-20,Etihad Airways,United Arab Emirates,195,308.245,2.596,115,459.898,45.658,2020,5
May-20,Eva Air,Taiwan,0,308.511,0,0,422.268,0,2020,5
May-20,Federal Express Corporation,China,0,0,0,0,2497.418,0,2020,5
May-20,Federal Express Corporation,Singapore,0,2288.747,0,0,458.901,0,2020,5
May-20,Federal Express Corporation,USA,0,1388.063,0,0,0,0,2020,5
May-20,Fiji Airways,Fiji,128,219.386,0,167,71.212,0.339,2020,5
May-20,Garuda Indonesia,Indonesia,345,94.785,2.589,749,127.547,0,2020,5
May-20,Japan Airlines,Japan,0,84.333,34.594,0,117.781,0.588,2020,5
May-20,Kalitta Air,Hong Kong (SAR),0,0,0,0,191.07,0,2020,5
May-20,Kalitta Air,Singapore,0,0,0,0,1197.233,0,2020,5
May-20,Kalitta Air,USA,0,1849.863,0,0,0,0,2020,5
May-20,Korean Air,Korea,0,97.735,0,686,15.283,1.784,2020,5
May-20,LATAM Airlines,Chile,85,142.786,0,0,0,0,2020,5
